VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.125000e+00 1.920701e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.005728e-08 -1.577570e-09 -1.049202e-07 -8.178596e-09 -1.033426e-07
6.872598e+00 1.653224e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.246520e-08 -3.783886e-09 -1.807565e-07 -3.702830e-08 -1.769726e-07
6.875000e+00 1.903374e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.875661e-08 -4.080975e-09 -1.426136e-07 -3.770009e-08 -1.385326e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.125000e+00 1.920701e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.007795e-08 -2.442406e-09 -1.050949e-07 -8.992094e-09 -1.026525e-07
7.122598e+00 2.170519e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.714277e-08 -2.491491e-09 -8.089621e-08 -8.876147e-09 -7.840472e-08
6.875000e+00 1.903374e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.853510e-08 -5.647714e-09 -1.430953e-07 -3.543785e-08 -1.374476e-07
6.872598e+00 2.153224e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.404105e-08 -5.827704e-09 -1.096354e-07 -3.547729e-08 -1.038077e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.122598e+00 2.170519e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.713389e-08 -2.971715e-09 -8.103392e-08 -9.121726e-09 -7.806221e-08
7.115485e+00 2.419981e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.392303e-08 -2.936649e-09 -6.061178e-08 -8.647349e-09 -5.767513e-08
6.872598e+00 2.153224e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.384640e-08 -6.614507e-09 -1.100984e-07 -3.205000e-08 -1.034839e-07
6.865485e+00 2.402784e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.910737e-08 -6.644177e-09 -8.184362e-08 -3.159024e-08 -7.519944e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.115485e+00 2.419981e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.389310e-08 -3.082590e-09 -6.070567e-08 -8.467714e-09 -5.762308e-08
7.103934e+00 2.669113e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.074050e-08 -2.970266e-09 -4.403628e-08 -7.781861e-09 -4.106602e-08
6.865485e+00 2.402784e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.894867e-08 -6.730703e-09 -8.224576e-08 -2.758581e-08 -7.551506e-08
6.853934e+00 2.652075e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.443461e-08 -6.620675e-09 -5.919624e-08 -2.680371e-08 -5.257556e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.103934e+00 2.669113e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.069822e-08 -2.865873e-09 -4.408919e-08 -7.312474e-09 -4.122332e-08
7.088388e+00 2.917956e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.860615e-09 -2.701703e-09 -3.092439e-08 -6.551336e-09 -2.822269e-08
6.853934e+00 2.652075e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.431296e-08 -6.183528e-09 -5.952135e-08 -2.265404e-08 -5.333782e-08
6.838388e+00 2.901134e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.035603e-08 -5.974117e-09 -4.134913e-08 -2.172551e-08 -3.537501e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.088388e+00 2.917956e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.813856e-09 -2.440058e-09 -3.094429e-08 -5.917055e-09 -2.850423e-08
7.069446e+00 3.166562e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.446329e-09 -2.256013e-09 -2.090536e-08 -5.187915e-09 -1.864934e-08
6.838388e+00 2.901134e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.026790e-08 -5.221694e-09 -4.159739e-08 -1.774565e-08 -3.637569e-08
6.819446e+00 3.150007e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.044335e-09 -4.964149e-09 -2.777891e-08 -1.681710e-08 -2.281476e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.069446e+00 3.166562e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.401357e-09 -1.922065e-09 -2.090206e-08 -4.497276e-09 -1.897999e-08
7.047835e+00 3.414994e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.560698e-09 -1.746775e-09 -1.353924e-08 -3.870794e-09 -1.179247e-08
6.819446e+00 3.150007e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -6.983993e-09 -4.088975e-09 -2.795913e-08 -1.323149e-08 -2.387016e-08
6.797835e+00 3.398748e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.531467e-09 -3.829777e-09 -1.786293e-08 -1.240491e-08 -1.403315e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.047835e+00 3.414994e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.521769e-09 -1.407213e-09 -1.352247e-08 -3.209723e-09 -1.211526e-08
7.024386e+00 3.663321e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.186620e-09 -1.259730e-09 -8.355855e-09 -2.719505e-09 -7.096125e-09
6.797835e+00 3.398748e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.492581e-09 -2.980626e-09 -1.798749e-08 -9.359022e-09 -1.500687e-08
6.774386e+00 3.647415e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.747090e-09 -2.752281e-09 -1.093589e-08 -8.689440e-09 -8.183605e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.024386e+00 3.663321e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.155957e-09 -9.588605e-10 -8.333716e-09 -2.146751e-09 -7.374856e-09
7.000000e+00 3.911612e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.253828e-09 -8.472463e-10 -4.885939e-09 -1.795589e-09 -4.038693e-09
6.774386e+00 3.647415e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.723657e-09 -2.023795e-09 -1.101773e-08 -6.253559e-09 -8.993930e-09
6.750000e+00 3.896066e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.562117e-09 -1.842902e-09 -6.337525e-09 -5.755160e-09 -4.494623e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.000000e+00 3.911612e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.231762e-09 -6.076000e-10 -4.864291e-09 -1.341451e-09 -4.256691e-09
6.975614e+00 4.159935e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -6.662232e-10 -5.310176e-10 -2.690728e-09 -1.110991e-09 -2.159711e-09
6.750000e+00 3.896066e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.549020e-09 -1.277920e-09 -6.388469e-09 -3.928564e-09 -5.110549e-09
6.725614e+00 4.144755e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -8.280432e-10 -1.147217e-09 -3.455563e-09 -3.586213e-09 -2.308346e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.975614e+00 4.159935e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -6.518088e-10 -3.573156e-10 -2.672945e-09 -7.803173e-10 -2.315630e-09
6.952165e+00 4.408354e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.247419e-10 -3.093401e-10 -1.386998e-09 -6.419704e-10 -1.077658e-09
6.725614e+00 4.144755e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -8.213117e-10 -7.478009e-10 -3.485530e-09 -2.308654e-09 -2.737729e-09
6.702165e+00 4.393531e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.056738e-10 -6.611968e-10 -1.761670e-09 -2.091381e-09 -1.100473e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.952165e+00 4.408354e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.162529e-10 -1.943892e-10 -1.374243e-09 -4.209265e-10 -1.179854e-09
6.930554e+00 4.656925e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.431781e-10 -1.668968e-10 -6.650352e-10 -3.450763e-10 -4.981384e-10
6.702165e+00 4.393531e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.025216e-10 -4.033697e-10 -1.778306e-09 -1.262591e-09 -1.374937e-09
6.680554e+00 4.642435e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.814148e-10 -3.507533e-10 -8.342230e-10 -1.135169e-09 -4.834697e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.930554e+00 4.656925e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.387017e-10 -9.742127e-11 -6.569273e-10 -2.096896e-10 -5.595060e-10
6.911612e+00 4.905694e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.581481e-11 -8.295683e-11 -2.946801e-10 -1.718346e-10 -2.117232e-10
6.680554e+00 4.642435e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.801081e-10 -1.991553e-10 -8.429787e-10 -6.392264e-10 -6.438233e-10
6.661612e+00 4.891500e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.263552e-11 -1.698569e-10 -3.644168e-10 -5.702470e-10 -1.945599e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.911612e+00 4.905694e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.376225e-11 -4.474404e-11 -2.901291e-10 -9.607188e-11 -2.453851e-10
6.896066e+00 5.154699e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.841606e-11 -3.773739e-11 -1.198132e-10 -7.889904e-11 -8.207586e-11
6.661612e+00 4.891500e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.216663e-11 -8.909677e-11 -3.687990e-10 -2.980154e-10 -2.797023e-10
6.646066e+00 5.140750e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.511526e-11 -7.423688e-11 -1.457107e-10 -2.636185e-10 -7.147377e-11
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.896066e+00 5.154699e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.761325e-11 -1.869434e-11 -1.175361e-10 -4.029987e-11 -9.884180e-11
6.884515e+00 5.403969e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.607625e-12 -1.557948e-11 -4.432760e-11 -3.325115e-11 -2.874813e-11
6.646066e+00 5.140750e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.499467e-11 -3.558382e-11 -1.478391e-10 -1.272396e-10 -1.122552e-10
6.634515e+00 5.390203e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -6.919438e-12 -2.872770e-11 -5.283643e-11 -1.114537e-10 -2.410874e-11
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.884515e+00 5.403969e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.361113e-12 -7.060936e-12 -4.334213e-11 -1.545125e-11 -3.628119e-11
6.877402e+00 5.653523e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.620779e-13 -5.769944e-12 -1.478266e-11 -1.276329e-11 -9.012718e-12
6.634515e+00 5.390203e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -6.914944e-12 -1.238301e-11 -5.383789e-11 -4.942590e-11 -4.145487e-11
6.627402e+00 5.639871e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.123878e-12 -9.571271e-12 -1.717712e-11 -4.282642e-11 -7.605853e-12
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.877402e+00 5.653523e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.224848e-13 -2.361812e-12 -1.440730e-11 -5.358789e-12 -1.204548e-11
6.875000e+00 5.903374e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.395331e-13 -1.847920e-12 -4.365138e-12 -4.457078e-12 -2.517218e-12
6.627402e+00 5.639871e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.139341e-12 -3.582130e-12 -1.760524e-11 -1.735868e-11 -1.402311e-11
6.625000e+00 5.889760e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.377179e-13 -2.523931e-12 -4.903514e-12 -1.483211e-11 -2.379583e-12
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.875000e+00 5.903374e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.242676e-13 -6.706240e-13 -4.247913e-12 -1.669709e-12 -3.577289e-12
6.877402e+00 6.153523e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.041188e-13 -5.106538e-13 -1.110662e-12 -1.406908e-12 -6.000078e-13
6.625000e+00 5.889760e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.323453e-13 -7.435299e-13 -5.081947e-12 -5.435033e-12 -4.338417e-12
6.627402e+00 6.139871e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.207599e-13 -4.247770e-13 -1.188205e-12 -4.572213e-12 -7.634277e-13
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.877402e+00 6.153523e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.848587e-13 -1.907300e-13 -1.083846e-12 -4.515275e-13 -8.931156e-13
6.884515e+00 6.403969e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.683139e-13 -1.289039e-13 -2.229882e-13 -3.536252e-13 -9.408425e-14
6.627402e+00 6.139871e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.142100e-13 -4.485154e-14 -1.267440e-12 -1.479869e-12 -1.222588e-12
6.634515e+00 6.390203e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.624453e-13 2.598581e-14 -2.005539e-13 -1.244083e-12 -2.265398e-13
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.884515e+00 6.403969e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.643462e-13 -6.513507e-14 -2.069239e-13 -1.135650e-13 -1.417889e-13
6.896066e+00 6.654699e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 8.722513e-14 -9.080651e-14 3.003368e-14 -1.244813e-13 1.208402e-13
6.634515e+00 6.390203e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.654054e-13 1.231427e-14 -2.128060e-13 -3.934279e-13 -2.251203e-13
6.646066e+00 6.640750e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 7.100762e-14 8.690236e-15 -8.750995e-15 -2.885101e-13 -1.744123e-14
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.896066e+00 6.654699e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 8.515330e-14 -2.163935e-14 1.589002e-14 -1.425430e-14 3.752937e-14
6.911612e+00 6.905694e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.496496e-14 2.189768e-14 -1.437767e-14 -2.830310e-14 -3.627535e-14
6.646066e+00 6.640750e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 6.605953e-14 3.353841e-14 -1.090707e-14 -1.172205e-14 -4.444548e-14
6.661612e+00 6.891500e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.667645e-14 3.863774e-14 9.792087e-15 -3.160009e-14 -2.884565e-14
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.911612e+00 6.905694e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.141873e-14 1.751682e-14 -8.722988e-15 -2.629918e-14 -2.623981e-14
6.930554e+00 7.156925e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.742937e-14 -6.046104e-15 -2.433839e-14 -1.257322e-15 -1.829229e-14
6.661612e+00 6.891500e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.375087e-14 2.355628e-14 -4.477136e-15 -7.183415e-15 -2.803342e-14
6.680554e+00 7.142435e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.373157e-15 3.705172e-14 1.258730e-18 -7.520756e-15 -3.705046e-14
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.930554e+00 7.156925e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.452225e-14 5.839710e-15 -1.895208e-14 5.161379e-15 -2.479179e-14
6.952165e+00 7.408354e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.609624e-16 5.364279e-15 -7.040113e-15 -1.161451e-15 -1.240439e-14
6.680554e+00 7.142435e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -8.305938e-15 2.061112e-14 -1.635853e-15 -1.754420e-14 -2.224697e-14
6.702165e+00 7.393531e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.150190e-15 2.316475e-14 6.925972e-16 3.478512e-15 -2.247216e-14
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.952165e+00 7.408354e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -8.219126e-15 1.135760e-14 -9.773083e-15 1.503247e-14 -2.113068e-14
6.975614e+00 7.659935e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -6.518243e-15 2.708652e-14 1.221027e-14 1.827881e-14 -1.487624e-14
6.702165e+00 7.393531e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -8.383247e-15 1.404013e-14 -3.720426e-15 2.999761e-15 -1.776055e-14
6.725614e+00 7.644755e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.067849e-14 6.957811e-15 7.711527e-15 4.582957e-15 7.537166e-16
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.975614e+00 7.659935e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -8.621989e-15 1.054144e-14 9.408415e-15 1.320418e-14 -1.133026e-15
7.000000e+00 7.911612e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.234693e-14 8.508266e-15 5.254928e-15 8.313313e-15 -3.253338e-15
6.725614e+00 7.644755e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.868394e-14 -4.874509e-16 3.731884e-15 1.907637e-14 4.219335e-15
6.750000e+00 7.896066e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 7.511135e-15 5.963388e-16 7.598038e-15 1.339881e-14 7.001699e-15
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.250000e+00 -6.944629e-02 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.517203e-09 1.608725e-09 -5.806404e-08 5.932622e-09 -5.967276e-08
7.274386e+00 1.825570e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.892287e-09 1.836023e-09 -5.969059e-08 5.855609e-09 -6.152662e-08
7.000000e+00 -8.838836e-02 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.098770e-09 3.185300e-09 -8.095699e-08 1.049218e-08 -8.414229e-08
7.024386e+00 1.633206e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.435105e-09 3.597353e-09 -8.345796e-08 9.695329e-09 -8.705531e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.274386e+00 1.825570e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.968862e-09 1.875200e-09 -5.952875e-08 4.716220e-09 -6.140395e-08
7.297835e+00 4.345066e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.564300e-09 2.052224e-09 -5.805033e-08 4.656989e-09 -6.010255e-08
7.024386e+00 1.633206e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.551803e-09 3.812523e-09 -8.301265e-08 5.260618e-09 -8.682517e-08
7.047835e+00 4.149940e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -8.104303e-09 4.110261e-09 -8.120563e-08 5.344260e-09 -8.531589e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.297835e+00 4.345066e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.638536e-09 1.862426e-09 -5.793963e-08 3.460953e-09 -5.980205e-08
7.319446e+00 6.863230e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.232882e-09 2.015966e-09 -5.393135e-08 3.189565e-09 -5.594731e-08
